stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
43.209583,4472,-79.934334,355770,,,GARNER RD E & RAYMOND RD,GARNER at RAYMOND,0,
43.218656,2907,-79.891227,3092,,,WEST 5TH ST & #814 SONATA AV OPP.,WEST 5TH opposite SONATA,0,
43.218674,2925,-79.890969,3093,,,WEST 5TH ST & #815 SONATA AV,WEST 5TH at SONATA,0,
43.238428,2824,-79.898571,1535,,,GARTH ST & MOUNTAIN CREST AVENUE,GARTH at MOUNTAIN CREST,0,
43.235364,2902,-79.884276,3091,,,WEST 5TH ST & #312 WEMBLEY RD OPP.,WEST 5TH opposite WEMBLEY,0,
43.239473,2897,-79.882563,3096,,,WEST 5TH ST & FENNELL AVENUE,WEST 5TH at FENNELL,0,
43.239414,2910,-79.882321,3097,,,WEST 5TH ST & FENNELL AVENUE,WEST 5TH at FENNELL,0,
43.241617,2896,-79.881618,3094,,,WEST 5TH ST & BRANTDALE AV,WEST 5TH at BRANTDALE,0,
43.239059,2959,-79.882739,3095,,,WEST 5TH ST & FENNELL AVENUE,WEST 5TH at FENNELL,0,
43.248695,1275,-79.822921,1249,,,CANNON ST E & BELMONT AVENUE,CANNON at BELMONT,0,
43.252507,1296,-79.835111,1248,,,CANNON ST E & BARNESDALE AVENUE (@#777),CANNON at BARNESDALE,0,
43.240739,2910,-79.881767,3098,,,WEST 5TH ST & BRANTDALE AV,WEST 5TH at BRANTDALE,0,
43.243647,2910,-79.880559,3099,,,WEST 5TH ST & GATEVIEW,WEST 5TH at GATEVIEW,0,
43.213053,2143,-79.909647,1538,,,GARTH ST & REGENT AVENUE OPP.,GARTH opposite REGENT,0,
43.224811,1155,-79.786129,1934,,,KING ST E & POTTRUFF ROAD,KING at POTTRUFF,0,
43.2097,2493,-79.787113,1633,,,GREENHILL AV & QUIGLEY ROAD,GREENHILL at QUIGLEY,0,
43.206551,4475,-79.952626,355553,,,GARNER RD E & KITTY MURRAY LN,GARNER opposite KITTY MURRAY,0,
43.203382,4477,-79.971659,355552,,,GARNER RD E & WOODMOUNT AV,GARNER opposite WOODMOUNT,0,
43.202771,4479,-79.975282,355551,,,GARNER RD E & MILLER DR,GARNER opposite MILLER,0,
43.202295,4479,-79.978262,355550,,,GARNER RD E & ANSON DR,GARNER opposite ANSON,0,
43.181931,4415,-79.814971,355557,,,RYMAL RD E & DAKOTA BV,RYMAL at DAKOTA,0,
43.208552,4473,-79.939987,355556,,,GARNER RD E,GARNER at BENNETTS APPLES,0,
43.207709,4473,-79.945218,355555,,,GARNER RD E & SPRINGBROOK,GARNER opposite SPRINGBROOK,0,
43.207081,4475,-79.949089,355554,,,GARNER RD E & KITTY MURRAY LN,At 734 GARNER,0,
43.177538,4411,-79.795788,355559,,,RYMAL RD E & SECOND RD W,RYMAL opposite SECOND,0,
43.179865,4413,-79.805972,355558,,,RYMAL RD E & FLETCHER RD,RYMAL at FLETCHER,0,
43.240979,2007,-79.897212,1523,,,GARTH ST & DENLOW AV OPP.(OP.#734),GARTH opposite DENLOW,0,
43.209967,2492,-79.779973,1634,,,GREENHILL AV & ST. STEVEN STREET,GREENHILL at ST. STEVEN,0,
43.251918,2954,-79.872722,2063,,,MACNAB ST S & DUKE STREET,MACNAB at DUKE,0,
43.210376,2492,-79.778325,1635,,,GREENHILL AV & SUMMERCREST ST,GREENHILL at SUMMERCREST,0,
43.215506,1454,-79.774734,1636,,,GREENHILL AV & TASHA CRT,GREENHILL at TASHA,0,
43.191971,1534,-79.850831,355399,,,RYMAL RD E & DERBY ST,RYMAL at DERBY,0,
43.192661,1532,-79.853613,355398,,,RYMAL RD E & UPPER GAGE AV,RYMAL at UPPER GAGE EAST,0,
43.197494,1516,-79.872976,355395,,,RYMAL RD E & UPPER WENTWORTH ST,RYMAL at UPPER WENTWORTH EAST,0,
43.199941,1508,-79.883018,355394,,,RYMAL RD E & UPPER WELLINGTON ST,RYMAL at UPPER WELLINGTON,0,
43.19519,1520,-79.863703,355397,,,RYMAL RD E & UPPER SHERMAN AV,RYMAL at UPPER SHERMAN,0,
43.196104,1518,-79.867424,355396,,,RYMAL RD E & ARROWHEAD DR,RYMAL at ARROWHEAD,0,
43.206998,1502,-79.912057,355391,,,RYMAL RD W & GARTH ST,RYMAL at GARTH,0,
43.208243,1501,-79.917364,355390,,,RYMAL RD W & SPADARA DR,RYMAL opposite SPADARA,0,
43.201052,1506,-79.887593,355393,,,RYMAL RD E & SPRINGSIDE DR,RYMAL at SPRINGSIDE,0,
43.202368,1504,-79.892899,355392,,,RYMAL RD E & RYCKMAN ST,RYMAL at UPPER JAMES,0,
43.207378,2063,-79.825268,2854,,,UP/KENILWORTH AV & RACALMUTO STREET (@# 790),UPPER KENILWORTH at RACALMUTO,0,
43.250889,2944,-79.873178,2065,,,MACNAB ST S & ROBINSON STREET,MACNAB at ROBINSON,0,
43.258859,1311,-79.953796,2344,,,OLD ANCASTER RD & DUNDANA AVENUE,OLD ANCASTER at DUNDANA,0,
43.255741,1318,-79.956998,2347,,,OLD ANCASTER RD & PLEASANT AVENUE,OLD ANCASTER at PLEASANT,0,
43.258942,1317,-79.953997,2346,,,OLD ANCASTER RD & PIMLICO DRIVE,OLD ANCASTER at PIMLICO,0,
43.259873,1317,-79.953187,2341,,,OGILVIE ST & OLD ANCASTER ROAD,OGILVIE at OLD ANCASTER,0,
43.262186,1105,-79.954713,2340,,,OGILVIE ST & GOVERNORS ROAD,OGILVIE at GOVERNORS,0,
43.259918,1316,-79.952896,2343,,,OGILVIE ST & OLD ANCASTER RD,OGILVIE at OLD ANCASTER,0,
43.259658,1106,-79.953151,2342,,,OGILVIE ST & SOUTH STREET,OGILVIE at SOUTH,0,
43.276372,1355,-79.932593,2349,,,WATSON'S LANE LOOP & YORK RD,WATSONS LANE LOOP,0,
43.255588,1310,-79.956943,2348,,,OLD ANCASTER RD & PLEASANT AVENUE OPP.,OLD ANCASTER opposite PLEASANT,0,
43.219836,2144,-79.906524,1528,,,GARTH ST & GARROW DRIVE,GARTH at GARROW,0,
43.235502,2861,-79.925119,2067,,,MAGNOLIA DR & MINSTREL CRESCENT,MAGNOLIA at MINSTREL,0,
43.217291,2580,-79.744048,1889,,,KING ST E & STONEY BROOK DRIVE,KING at STONEY BROOK,0,
43.217386,2587,-79.743625,1888,,,KING ST E & STONEY BROOK DRIVE,KING at STONEY BROOK,0,
43.216508,2577,-79.753556,1887,,,KING ST E & NEW MOUNTAIN ROAD,KING at NEW MOUNTAIN,0,
43.216584,2576,-79.756668,1886,,,KING ST E & MOUNTAIN AVENUE,KING at MOUNTAIN,0,
43.216772,2591,-79.756843,1885,,,KING ST E & MOUNTAIN AVENUE,KING at MOUNTAIN,0,
43.217047,2588,-79.75108,1884,,,KING ST E & MANOR PLACE,KING at MANOR,0,
43.216971,2578,-79.750486,1883,,,KING ST E & LOMA DRIVE,KING at LOMA,0,
43.217037,2575,-79.758643,1882,,,KING ST W & LAKE AVENUE,KING at LAKE,0,
43.217216,2592,-79.758691,1881,,,KING ST W & LAKE AVENUE,KING at LAKE,0,
43.21769,2586,-79.734892,1880,,,KING ST E & GREEN ROAD,KING at GREEN,0,
43.256472,2919,-79.874546,2121,,,MAIN ST W & BAY STREET,MAIN at BAY,0,
43.247088,2606,-79.943429,2120,,,MAIN ST W & #2000 N FILMAN RD.,At 2000 MAIN,0,
43.257396,2647,-79.92954,2123,,,MAIN ST W & RIFLE RANGE RD,MAIN at RIFLE RANGE,0,
43.256454,2838,-79.874546,2122,,,MAIN ST W & BAY STREET,MAIN at BAY,0,
43.257706,1108,-79.9165,2125,,,MAIN ST W & BOWMAN STREET,MAIN at BOWMAN,0,
43.258747,1111,-79.904162,2124,,,MAIN ST W & BOND STREET OPP,MAIN opposite BOND,0,
43.257052,2838,-79.876904,2127,,,MAIN ST W & CAROLINE STREET,MAIN at CAROLINE,0,
43.258018,1195,-79.916687,2126,,,MAIN ST W & BOWMAN STREET OPP.(@# 1277),MAIN opposite BOWMAN,0,
43.257052,2923,-79.876904,2129,,,MAIN ST W & CAROLINE STREET,MAIN at CAROLINE,0,
43.257052,2919,-79.876904,2128,,,MAIN ST W & CAROLINE STREET,MAIN at CAROLINE,0,
43.261956,1120,-79.910319,2659,,,STERLING ST & HADDON AVENUE,STERLING at HADDON,0,
43.262289,1119,-79.915982,2658,,,STERLING ST & FORSYTH AVENUE,STERLING at FORSYTH,0,
43.221422,1113,-79.773982,2653,,,ST. JOSEPH'S EMERGENCY CARE & FRONT DOOR E of Nash,ST. JOSEPHS AMBULATORY ENTRANCE,0,
43.220635,1113,-79.775208,2652,,,ST. JOSEPH'S EMERGENCY CARE & KING ST E,ST. JOSEPHS AMBULATORY at KING,0,
43.247918,2017,-79.870872,2651,,,ST. JOSEPH'S DR & MOUNTWOOD AVENUE,ST. JOSEPHS at MOUNTWOOD,0,
43.247918,2016,-79.870872,2650,,,ST. JOSEPH'S DR & MOUNTWOOD AVENUE,ST. JOSEPHS at MOUNTWOOD,0,
43.262189,1181,-79.911994,2655,,,STERLING ST & DALEWOOD AVENUE,STERLING at DALEWOOD,0,
43.262081,1120,-79.912291,2654,,,STERLING ST & DALEWOOD AVENUE,STERLING at DALEWOOD,0,
43.205139,2416,-79.825696,2019,,,LIMERIDGE RD E & UPPER KENILWORTH AVENUE,LIMERIDGE at UPPER KENILWORTH,0,
43.205324,2406,-79.82581,2018,,,LIMERIDGE RD E & UPPER KENILWORTH AVENUE,LIMERIDGE at UPPER KENILWORTH,0,
43.204689,2416,-79.823769,2015,,,LIMERIDGE RD E & #1350-1 West of ALBION FALLS,At 1350 LIMERIDGE,0,
43.204823,2407,-79.823845,2014,,,LIMERIDGE RD E & #1350 East of UP. KENILWORTH,Opposite 1350 LIMERIDGE,0,
43.204341,2407,-79.821936,2017,,,LIMERIDGE RD E & ALBION FALLS BOULEVARD OPP.,LIMERIDGE opposite ALBION FALLS,0,
43.204146,2416,-79.821655,2016,,,LIMERIDGE RD E & ALBION FALLS BLVD (@#1428),LIMERIDGE at ALBION FALLS,0,
43.217756,1069,-79.863516,2011,,,LIMERIDGE MALL TERMINAL & KINGFISHER DRIVE ENTRANCE,LIME RIDGE TERMINAL PLATFORM 4,0,
43.217424,1068,-79.863615,2010,,,LIMERIDGE MALL TERMINAL & KINGFISHER DRIVE ENTRANCE,LIME RIDGE TERMINAL PLATFORM 5,0,
43.217747,1434,-79.863306,2013,,,LIMERIDGE MALL TERMINAL & KINGFISHER DRIVE ENT OPP.,LIME RIDGE TERMINAL PLATFORM 2,0,
43.21806,2239,-79.863169,2012,,,LIMERIDGE MALL TERMINAL & KINGFISHER DRIVE ENT OPP.,LIME RIDGE TERMINAL PLATFORM 1,0,
43.204412,1369,-79.870011,3034,,,UP/WENTWORTH ST & HUSSAR AV OPP.,UPPER WENTWORTH opposite HUSSAR,0,
43.227171,2884,-79.91468,2903,,,UP/PARADISE RD & #632 (Opp. DALCAR CRT),UPPER PARADISE opposite DALCAR,0,
43.234178,2873,-79.911138,2902,,,UP/PARADISE RD & #372 OPP (Opp. SANDRINGHAM AVE,UPPER PARADISE opposite SANDRINGHAM,0,
43.195106,2149,-79.842064,2901,,,UP/OTTAWA ST & UNSWORTH DRIVE,UPPER OTTAWA at UNSWORTH,0,
43.197564,2149,-79.841083,2900,,,UP/OTTAWA ST & TUNBRIDGE CRES OPP.(@#1423),UPPER OTTAWA opposite TUNBRIDGE,0,
43.239059,2881,-79.909129,2907,,,UP/PARADISE RD & BENDAMERE AVENUE,UPPER PARADISE at BENDAMERE,0,
43.242452,2875,-79.907401,2906,,,UP/PARADISE RD & ANGELA AVENUE OPP. (@#99),UPPER PARADISE opposite ANGELA,0,
43.242667,2880,-79.907531,2905,,,UP/PARADISE RD & ANGELA AVENUE,UPPER PARADISE at ANGELA,0,
43.234375,2244,-79.857123,3035,,,UP/WENTWORTH ST & BRUCEDALE AVENUE,UPPER WENTWORTH at BRUCEDALE,0,
43.227251,2870,-79.914431,2909,,,UP/PARADISE RD & DALCAR COURT (@#625),UPPER PARADISE at DALCAR,0,
43.238797,2874,-79.909016,2908,,,UP/PARADISE RD & BENDAMERE AVENUE,UPPER PARADISE at BENDAMERE,0,
43.177434,2421,-79.78114,1658,,,HIGHBURY DR & FOX MEADOW DRIVE,HIGHBURY at FOXMEADOW,0,
43.18203,2422,-79.777779,1659,,,HIGHBURY DR & PINEWOOD DRIVE,HIGHBURY at PINEWOODS,0,
43.251667,2835,-79.880438,1652,,,HESS ST S & CHARLTON AVENUE,HESS at CHARLTON,0,
43.253564,2836,-79.879628,1653,,,HESS ST S & DUKE STREET,HESS at DUKE,0,
43.249588,2943,-79.875757,1650,,,HERKIMER ST & PARK STREET,HERKIMER at PARK,0,
43.248691,2942,-79.881712,1651,,,HESS ST S & ABERDEEN AVENUE,HESS at ABERDEEN,0,
43.252623,2835,-79.880029,1657,,,HESS ST S & ROBINSON STREET,HESS at ROBINSON,0,
43.250751,2942,-79.880835,1654,,,HESS ST S & HERKIMER STREET,HESS at HERKIMER,0,
43.255776,2837,-79.878661,1655,,,HESS ST S & HUNTER STREET,HESS at HUNTER,0,
43.2147,2448,-79.795158,1630,,,GREENHILL AV & MOUNT ALBION ROAD,GREENHILL at MOUNT ALBION,0,
43.214521,2494,-79.794776,1631,,,GREENHILL AV & MOUNT ALBION ROAD,GREENHILL at MOUNT ALBION,0,
43.324603,2697,-79.795976,1984,,,LAKESHORE RD & BRANT STREET,LAKESHORE at BRANT,0,
43.210938,2618,-79.997928,3153,,,WILSON ST W & CENTRAL DRIVE,WILSON at CENTRAL,0,
43.200022,2655,-80.015381,3152,,,WILSON ST W & CANADIAN TIRE - WAL-MART,At 1060 WILSON,0,
43.220393,2636,-79.983125,3151,,,WILSON ST E & CAMERON DRIVE,WILSON at CAMERON,0,
43.209504,2656,-79.999721,3150,,,WILSON ST W & AMBERLEY BLVD,WILSON at AMBERLY,0,
43.215153,2618,-79.991494,3157,,,WILSON ST W & DUNHAM DRIVE,WILSON at DUNHAM,0,
43.222489,2612,-79.980333,3156,,,WILSON ST E & DALLEY DRIVE,WILSON at DALLEY,0,
43.225894,2639,-79.976755,3155,,,WILSON ST E & CHURCH STREET,WILSON at CHURCH,0,
43.210714,2633,-79.997919,3154,,,WILSON ST W & CENTRAL DRIVE OPP.,WILSON opposite CENTRAL,0,
43.191919,2290,-79.898396,2837,,,UP/JAMES ST & TWENTY ROAD,UPPER JAMES at TWENTY,0,
43.190287,2293,-79.89844,2836,,,UP/JAMES ST & TWENTY ROAD,UPPER JAMES at TWENTY,0,
43.217974,2635,-79.986809,3159,,,WILSON ST E & FIDDLER'S GREEN ROAD,WILSON at FIDDLER'S GREEN,0,
43.218476,2615,-79.986522,3158,,,WILSON ST E & FIDDLER'S GREEN ROAD,WILSON at FIDDLER'S GREEN EAST,0,
43.23189,2273,-79.880441,2833,,,UP/JAMES ST & SOUTH BEND ROAD,UPPER JAMES at SOUTH BEND,0,
43.231604,2309,-79.880324,2832,,,UP/JAMES ST & SOUTH BEND ROAD,UPPER JAMES at SOUTH BEND,0,
43.202908,2288,-79.893278,2831,,,UP/JAMES ST & RYMAL ROAD,UPPER JAMES at RYMAL,0,
43.202946,2295,-79.892845,2830,,,UP/JAMES ST & RYMAL ROAD,UPPER JAMES at RYMAL,0,
43.228755,2811,-79.841621,1436,,,FENNELL AV E & EAST 37TH STREET,FENNELL at EAST 37TH,0,
43.227416,2150,-79.837083,1437,,,FENNELL AV E & EAST 43RD STREET,FENNELL at EAST 43RD,0,
43.229201,2811,-79.843409,1434,,,FENNELL AV E & EAST 35TH STREET,FENNELL at EAST 35TH,0,
43.228702,2057,-79.841959,1435,,,FENNELL AV E & EAST 37TH STREET,FENNELL at EAST 37TH,0,
43.229584,2811,-79.845248,1432,,,FENNELL AV E & EAST 33RD STREET,FENNELL at EAST 33RD,0,
43.2293,2055,-79.844598,1433,,,FENNELL AV E & EAST 34TH STREET,FENNELL at EAST 34TH,0,
43.230916,2813,-79.851037,1430,,,FENNELL AV E & EAST 26TH STREET,FENNELL at EAST 26TH,0,
43.229694,2055,-79.846585,1431,,,FENNELL AV E & EAST 32ND STREET,FENNELL at EAST 32ND,0,
43.213399,1454,-79.775669,1637,,,GREENHILL AV & TOMMAR PLACE,GREENHILL at TOMMAR,0,
43.227371,2809,-79.83639,1438,,,FENNELL AV E & EAST 43RD ST,FENNELL at EAST 43RD,0,
43.226708,2150,-79.834368,1439,,,FENNELL AV E & EAST 45TH STREET,FENNELL at EAST 45TH,0,
43.237244,2078,-79.836464,1348,,,CONCESSION ST & MOUNTAIN PARK AVENUE,CONCESSION at MOUNTAIN PARK,0,
43.239999,2081,-79.847856,1349,,,CONCESSION ST & POPLAR AVENUE,CONCESSION at POPLAR,0,
43.239777,2040,-79.847474,1340,,,CONCESSION ST & EAST 26TH STREET,CONCESSION at EAST 26TH,0,
43.238355,2043,-79.841842,1342,,,CONCESSION ST & EAST 33RD STREET,CONCESSION at EAST 33RD,0,
43.238397,2079,-79.841412,1343,,,CONCESSION ST & EAST 33RD ST OPP. (OP. # 806),CONCESSION opposite EAST 33RD,0,
43.237778,2078,-79.838854,1344,,,CONCESSION ST & EAST 36TH ST,CONCESSION at EAST 36TH,0,
43.237722,2044,-79.8391,1345,,,CONCESSION ST & EAST 36TH STREET,CONCESSION at EAST 36TH,0,
43.237301,2044,-79.837262,1346,,,CONCESSION ST & EAST 38TH STREET,CONCESSION at EAST 38TH,0,
43.239279,2081,-79.845138,1347,,,CONCESSION ST & HENDERSON HOSPITAL @#711,CONCESSION at JURAVINSKI HOSPITAL,0,
43.249952,9204,-79.872123,355492,,,JAMES ST S & CHARLTON AV W,JAMES at CHARLTON,0,
43.237525,9206,-79.885901,355493,,,GOVERNORS DR & MAIN ENTRANCE,MOHAWK COLLEGE SOUTH ENTRANCE LOOP,0,
43.235929,9210,-79.878613,355490,,,UPPER JAMES ST & MONARCH RD,UPPER JAMES at MONARCH,0,
43.236413,9215,-79.878193,355491,,,UPPER JAMES ST & op MONARCH RD,UPPER JAMES opposite MONARCH,0,
43.228542,9212,-79.881883,355496,,,UPPER JAMES ST & MOHAWK RD E,UPPER JAMES at MOHAWK,0,
43.22145,9214,-79.884817,355497,,,UPPER JAMES ST & ALDRIDGE ST,UPPER JAMES at ALDRIDGE,0,
43.211215,9216,-79.889273,355498,,,UPPER JAMES ST & STONE CHURCH RD E,UPPER JAMES at STONE CHURCH,0,
43.202718,9218,-79.893332,355499,,,UPPER JAMES ST & RYMAL RD E,UPPER JAMES at RYMAL,0,
43.242265,1167,-79.830939,1502,,,GAGE AV S & #194 OPP. (Btwn Maplewood Ave,Opposite 194 GAGE,0,
43.241012,1131,-79.831682,1503,,,GAGE AV S & CUMBERLAND AVENUE,GAGE at CUMBERLAND,0,
43.263694,1054,-79.821888,1500,,,GAGE AV N & INDUSTRIAL DRIVE(STELCO GT #5),GAGE at GATE 5,0,
43.242315,1131,-79.831133,1501,,,GAGE AV S & #194 (Btwn Maplewood Ave & C,At 194 GAGE,0,
43.250335,1125,-79.860802,3089,,,WELLINGTON ST S & GROVE STREET,WELLINGTON at GROVE,0,
43.267124,1432,-79.970259,3088,,,WELLINGTON ST S & MILL STREET,WELLINGTON at MILL,0,
43.240625,1167,-79.831632,1504,,,GAGE AV S & CUMBERLAND AVENUE OPP.,GAGE opposite CUMBERLAND,0,
43.202982,2624,-79.981862,1505,,,GARDEN AV & MILLER DR,GARDEN opposite MILLER,0,
43.27003,1204,-79.968548,3087,,,WELLINGTON ST S & KING STREET,WELLINGTON at KING,0,
43.268786,1204,-79.969447,3086,,,WELLINGTON ST S & HATT STREET,WELLINGTON at HATT,0,
43.270102,1455,-79.852353,3080,,,WELLINGTON ST N & BURLINGTON STREET,WELLINGTON at BURLINGTON,0,
43.268574,1456,-79.853002,3083,,,WELLINGTON ST N & MACAULEY STREET,WELLINGTON at MACAULAY,0,
43.224126,2867,-79.934266,355286,,,STONE CHURCH RD & STONEHENGE DR,STONE CHURCH at STONEHENGE,0,
43.221914,1002,-79.777195,2330,,,NASH RD S & KING STREET(OPP. #230),NASH at KING,0,
43.255582,2382,-79.761941,3070,,,VAN WAGNERS BEACH RD & BARANGAS CLUB (@#380),VAN WAGNERS BEACH at BARANGAS,0,
43.22305,2991,-79.776913,2332,,,NASH RD S & RAINBOW DRIVE,NASH at RAINBOW,0,
43.193236,2153,-79.837106,2333,,,NEBO RD & #260 N LANCING DR.,At 180 NEBO,0,
43.195682,2482,-79.835925,2334,,,NEBO RD & HEMPSTEAD DRIVE,NEBO at HEMPSTEAD,0,
43.191262,2109,-79.838653,2335,,,NEBO RD & LANCING DRIVE,NEBO at LANCING,0,
43.189702,2148,-79.839376,2336,,,NEBO RD & RYMAL ROAD,NEBO at RYMAL,0,
43.255451,2385,-79.761975,3071,,,VAN WAGNERS BEACH RD & BARANGAS CLUB OPP. (Op. #380),VAN WAGNERS opposite BARANGAS,0,
43.228801,2474,-79.942261,2338,,,NEVILLE DR & MARTINDALE CRESCENT,NEVILLE at MARTINDALE,0,
43.262291,1197,-79.954546,2339,,,OGILVIE ST & GOVERNORS ROAD,OGILVIE at GOVERNORS,0,
43.245614,1042,-79.777562,355280,,,WOODWARD AV & WALMER RD,WOODWARD at WALMER,0,
43.263984,2384,-79.771326,3072,,,VAN WAGNER'S BEACH RD & OPP. GO KART TRACK,LAKELAND LOOP,0,
43.258782,2385,-79.766,3073,,,VAN WAGNERS BEACH RD & HUTCHES OPP. (Op.#280),VAN WAGNERS opposite HUTCHS,0,
43.320773,2695,-79.800219,1995,,,LAKESHORE RD & NELSON AVENUE OPP.,LAKESHORE opposite NELSON,0,
43.258981,2382,-79.765791,3074,,,VAN WAGNER'S BEACH RD & HUTCHES (@#280),VAN WAGNERS BEACH at HUTCHS,0,
43.261665,2385,-79.769198,3075,,,VAN WAGNERS BEACH RD & LAKELAND POOL OPP. (Op.#180),VAN WAGNERS BEACH opposite LAKELAND,0,
43.261714,2382,-79.768989,3076,,,VAN WAGNERS BEACH RD & LAKELAND POOL (@#180),VAN WAGNERS BEACH at LAKELAND,0,
43.266276,1458,-79.850859,3078,,,VICTORIA AV N & FERRIE STREET,VICTORIA at FERRIE,0,
43.229445,2726,-79.770601,2488,,,QUEENSTON RD & #727 W CLAPHAM ROAD.,QUEENSTON opposite CLAPHAM,0,
43.228646,2722,-79.767501,2489,,,QUEENSTON RD & #770 E GREENFORD DR.,At 770 QUEENSTON,0,
43.230839,2728,-79.776991,2486,,,QUEENSTON RD & #575 E WOODMAN DR.,At 575 QUEENSTON,0,
43.237208,2227,-79.844893,2950,,,UP/SHERMAN AV & CROCKETT STREET,UPPER SHERMAN at CROCKETT,0,
43.236696,2166,-79.855973,2484,,,QUEENSDALE AV E & UPPER WENTWORTH STREET,QUEENSDALE at UPPER WENTWORTH,0,
43.231681,2720,-79.781372,2485,,,QUEENSTON RD & #484 E POTTRUFF RD.SOUTH,QUEENSTON at POTTRUFF,0,
43.239055,2100,-79.865978,2482,,,QUEENSDALE AV E & UPPER WELLINGTON STREET,QUEENSDALE at UPPER WELLINGTON,0,
43.236663,2102,-79.856403,2483,,,QUEENSDALE AV E & UPPER WENTWORTH STREET,QUEENSDALE at UPPER WENTWORTH,0,
43.234235,2105,-79.846495,2480,,,QUEENSDALE AV E & UPPER SHERMAN AVENUE,QUEENSDALE at UPPER SHERMAN,0,
43.200859,2228,-79.861158,2951,,,UP/SHERMAN AV & DALIA AVENUE OPP (@#1478),UPPER SHERMAN opposite DALIA,0,
43.233728,2339,-79.917566,3252,,,MOHAWK RD W & RICE AV,MOHAWK at RICE,0,
43.21675,2376,-79.833961,2248,,,MOHAWK RD E & UPPER OTTAWA STREET,MOHAWK at UPPER OTTAWA,0,
43.221314,2371,-79.85227,2249,,,MOHAWK RD E & UPPER SHERMAN AVENUE,MOHAWK at UPPER SHERMAN,0,
43.219084,2374,-79.843187,2244,,,MOHAWK RD E & UPPER GAGE AVENUE,MOHAWK at UPPER GAGE,0,
43.219349,2322,-79.843398,2245,,,MOHAWK RD E & UPPER GAGE AVENUE,MOHAWK at UPPER GAGE,0,
43.228462,2364,-79.880914,2246,,,MOHAWK RD E & UPPER JAMES STREET,MOHAWK at UPPER JAMES,0,
43.228795,2330,-79.881284,2247,,,MOHAWK RD E & UPPER JAMES STREET,MOHAWK at UPPER JAMES,0,
43.218412,2374,-79.840662,2240,,,MOHAWK RD E & PALMER ROAD,MOHAWK at PALMER,0,
43.22542,2327,-79.867996,2241,,,MOHAWK RD E & SEVEN OAKS DRIVE,MOHAWK at SEVEN OAKS,0,
43.225334,2367,-79.868432,2242,,,MOHAWK RD E & SEVEN OAKS DR OPP. (Op.#269),MOHAWK opposite SEVEN OAKS,0,
43.22821,2329,-79.879087,2243,,,MOHAWK RD E & TERRACE DR,MOHAWK at TERRACE,0,
43.235635,2104,-79.852493,2464,,,QUEENSDALE AV E & EAST 23TH STREET,QUEENSDALE at EAST 23RD,0,
43.234759,2105,-79.848762,2465,,,QUEENSDALE AV E & EAST 27TH STREET,QUEENSDALE at EAST 27TH,0,
43.234796,2164,-79.848302,2466,,,QUEENSDALE AV E & EAST 27TH STREET OPP. (@#647),QUEENSDALE opposite EAST 27TH,0,
43.233912,2106,-79.843692,2467,,,QUEENSDALE AV E & EAST 33RD STREET,QUEENSDALE at EAST 33RD,0,
43.237292,2166,-79.858318,2460,,,QUEENSDALE AV E & EAST 18TH STREET,QUEENSDALE at EAST 18TH,0,
43.236183,2103,-79.854601,2461,,,QUEENSDALE AV E & EAST 22ND STREET,QUEENSDALE at EAST 22ND,0,
43.236146,2165,-79.853898,2462,,,QUEENSDALE AV E & EAST 22ND STREET,QUEENSDALE at EAST 22ND,0,
43.235517,2165,-79.85137,2463,,,QUEENSDALE AV E & EAST 24TH STREET,QUEENSDALE at EAST 24TH,0,
43.233363,2106,-79.841224,2469,,,QUEENSDALE AV E & EAST 35TH STREET,QUEENSDALE at EAST 35TH,0,
43.25853,1312,-79.942463,355570,,,PRIVATE RD,UNIVERSITY PLAZA PLATFORM 2,0,
43.206743,2622,-79.989295,1020,,,AMBERLY BV & COTTINGHAM CT (WEST LEG),AMBERLY at COTTINGHAM WEST,0,
43.233802,2861,-79.924629,2068,,,MAGNOLIA DR & MOHAWK ROAD,MAGNOLIA at MOHAWK,0,
43.233973,2849,-79.924487,2069,,,MAGNOLIA DR & MOHAWK ROAD,MAGNOLIA at MOHAWK,0,
43.239619,2270,-79.877016,2798,,,UPPER JAMES ST & BRUCEDALE AV E,UPPER JAMES at BRUCEDALE,0,
43.213619,2299,-79.887966,2799,,,UP/JAMES ST & CHIPMAN AVENUE (@ # 1269),UPPER JAMES at CHIPMAN,0,
43.195892,2293,-79.896255,2792,,,UP/JAMES ST & ALDERLEA AVENUE,UPPER JAMES at ALDERLEA,0,
43.195801,2290,-79.896693,2793,,,UP/JAMES ST & ALDERLEA AVENUE OPP.,UPPER JAMES opposite ALDERLEA,0,
43.208906,2297,-79.890074,2790,,,UP/JAMES ST & #1405 S STONE CHURCH RD.,At 1405 UPPER JAMES,0,
43.208784,2287,-79.890426,2791,,,UP/JAMES ST & #1416 S STONE CHURCH RD.,At 1416 UPPER JAMES,0,
43.214463,2285,-79.887866,2796,,,UP/JAMES ST & BLOSSOM LANE,UPPER JAMES at BLOSSOM,0,
43.239422,2313,-79.876929,2797,,,UPPER JAMES ST & BRUCEDALE AV E,UPPER JAMES at BRUCEDALE,0,
43.223026,2276,-79.884252,2794,,,UP/JAMES ST & JAMESTON AV,UPPER JAMES at JAMESTON,0,
